Date,Decile 1,Decile 2,Decile 3,Decile 4,Decile 5,Decile 6,Decile 7,Decile 8,Decile 9,High 10,
8/1/1946, 137 , 215 , 172 , 255 , 189 , 188 , 139 , 139 , 140 , 133 
9/1/1946, 29 , 43 , 45 , 53 , 59 , 53 , 59 , 52 , 58 , 44 
10/1/1946," 2,868 "," 3,569 "," 3,993 "," 2,776 "," 127,194 "," 25,853 "," 15,500 "," 41,445 "," 5,104 "," 3,703 "
11/1/1946," 1,511 "," 4,152 "," 8,206 "," 391,250 "," 3,998,000 "," 7,267 "," 14,994 "," 127,908 "," 35,411 "," 7,743 "
12/1/1946," 2,360 ", 859 , 214 , 367 , 449 , 459 , 462 ," 1,240 ", 451 , 204 
1/1/1947, 168 , 210 , 476 , 464 ," 2,002 "," 1,419 "," 33,240 "," 5,644 "," 34,108 "," 443,778 "
2/1/1947," 2,776,111 "," 18,126 "," 4,045 "," 68,989 "," 38,251 "," 81,347 "," 173,195 "," 21,479 "," 13,723 "," 39,800 "
3/1/1947, 180 , 520 , 629 ," 1,155 "," 1,464 "," 1,666 "," 2,552 "," 5,840 "," 2,931 "," 5,840 "
4/1/1947, 41 , 83 , 102 , 115 , 177 , 187 , 227 , 417 , 235 , 207 
5/1/1947, 172 , 261 , 343 , 696 ," 1,738 ", 836 , 836 ," 1,441 "," 1,738 "," 2,286 "
6/1/1947, 171 , 316 , 365 , 205 , 442 , 315 , 250 , 378 , 488 , 476 
7/1/1947, 160 , 155 , 209 , 270 , 248 , 350 , 490 , 430 , 461 , 316 
8/1/1947, 562 , 910 , 821 ," 5,179 "," 3,208 "," 3,703 "," 13,723 "," 160,400 "," 23,515 "," 26,711 "
9/1/1947," 3,008 "," 8,026 "," 227,234 "," 29,899 "," 38,643 "," 2,776,111 "," 13,027 "," 250,500 "," 12,457 "," 1,419 "
10/1/1947," 1,302 ", 562 , 791 , 697 ," 1,627 ", 754 ," 1,640 ", 949 ," 1,321 ", 505 
11/1/1947, 187 , 415 , 457 , 788 ," 1,487 "," 1,222 "," 3,361 "," 5,413 "," 13,405 "," 2,779,445 "
12/1/1947," 6,320 "," 8,828 "," 509,490 "," 1,302 "," 1,602 "," 6,584 "," 1,311 "," 1,302 ", 353 , 312 
1/1/1948," 1,484 "," 227,234 "," 25,354 "," 345,433 "," 1,056 ", 970 ," 1,205 "," 1,205 ", 515 , 609 
2/1/1948, 103 , 211 , 226 , 271 , 374 , 408 , 470 , 322 , 253 , 289 
3/1/1948, 70 , 111 , 182 , 116 , 152 , 190 , 153 , 114 , 117 , 75 
4/1/1948," 1,235,679 "," 1,735 ", 622 ," 1,440 ", 484 ," 1,653 ", 644 , 415 , 349 , 201 
5/1/1948, 98 , 118 , 256 , 163 , 117 , 190 , 180 , 129 , 107 , 159 
6/1/1948, 265 ," 1,487 "," 1,523 "," 1,831 "," 4,820 "," 6,025 "," 10,525 "," 2,042,245 "," 1,001,000 ", 791 
7/1/1948, 333 , 269 , 591 , 635 , 363 , 293 , 273 , 358 , 196 , 331 
8/1/1948," 3,401 "," 35,411 "," 66,003 "," 443,778 "," 250,500 "," 11,706 "," 148,314 "," 445,111 "," 3,998,000 "," 77,438 "
9/1/1948, 167 , 533 , 989 ," 1,063 ", 928 , 715 , 622 , 496 , 472 , 306 
10/1/1948, 616 , 480 , 403 , 509 , 650 , 386 , 274 , 251 , 336 , 210 
11/1/1948, 33 , 73 , 85 , 132 , 116 , 104 , 102 , 85 , 87 , 53 
12/1/1948," 1,548 "," 308,087 "," 11,455 "," 127,908 "," 6,691 "," 4,960 "," 3,779 "," 1,073 ", 680 , 523 
1/1/1949, 293 ," 1,059 "," 3,478 "," 1,349 "," 2,428 "," 9,342 "," 5,101 "," 27,039 "," 23,823 "," 91,524 "
2/1/1949, 259 , 494 , 476 , 715 ," 1,085 ", 451 ," 1,325 ", 696 , 588 , 510 
3/1/1949, 178 , 236 , 205 , 430 , 274 , 644 , 356 , 407 , 371 , 212 
4/1/1949, 309 , 401 , 591 , 677 ," 1,305 "," 1,163 ", 894 ," 3,172 "," 5,495 "," 6,529 "
5/1/1949, 122 , 233 , 375 , 443 , 503 , 916 ," 2,039 ", 642 ," 2,377 "," 1,523 "
6/1/1949," 81,347 "," 31,709 "," 47,042 "," 29,554 "," 4,320 "," 2,899 "," 5,932 "," 137,545 "," 6,320 "," 1,561,250 "
7/1/1949, 200 , 210 , 238 , 216 , 248 , 303 , 325 , 412 , 360 , 327 
8/1/1949," 2,576 "," 1,430 "," 7,782 "," 1,680 "," 1,101 "," 1,152 "," 1,451 "," 2,601 ", 850 ," 1,917 "
9/1/1949, 201 , 363 , 564 , 680 , 921 ," 1,321 ", 762 , 879 , 787 , 398 
10/1/1949, 229 , 905 , 535 , 613 ," 1,541 ", 804 , 738 ," 1,409 ", 954 , 521 
11/1/1949, 692 ," 7,028 "," 8,509 "," 12,737 "," 66,003 "," 6,378 "," 3,825 "," 9,902 "," 1,349 "," 2,190 "
12/1/1949, 135 , 132 , 192 , 169 , 376 , 292 , 296 , 242 , 223 , 241 
1/1/1950, 194 , 270 , 420 , 663 ," 1,823 ", 960 ," 1,869 "," 1,339 "," 1,275 ", 644 
2/1/1950," 56,928 "," 2,428 "," 4,173 "," 92,130 "," 19,429 "," 3,361 "," 6,480 "," 3,478 ", 670 ," 1,577 "
3/1/1950," 1,680 "," 15,118 "," 3,998,000 "," 825,537 "," 22,805 "," 308,087 "," 43,195 "," 13,959 "," 53,851 "," 2,654 "
4/1/1950, 192 , 219 , 554 , 575 , 367 , 480 ," 1,330 ", 507 , 596 , 608 
5/1/1950, 778 , 625 ," 3,478 "," 1,640 ", 622 ," 1,529 ", 638 , 817 , 864 , 921 
6/1/1950, 204 , 256 , 176 , 269 , 182 , 175 , 168 , 116 , 100 , 120 
7/1/1950, 323 , 292 ," 1,378 ", 400 , 315 , 340 , 274 , 211 , 258 ," 3,008 "
8/1/1950, 557 , 653 , 490 , 362 , 758 , 583 , 455 , 303 , 258 , 209 
9/1/1950, 221 , 397 , 252 , 406 , 507 , 418 , 360 , 369 , 391 , 344 
10/1/1950," 5,179 "," 1,931 "," 206,157 "," 99,990,000 "," 35,411 "," 19,151 "," 99,990,000 "," 695,278 "," 86,799 "," 119,251 "
11/1/1950," 66,003 "," 73,316 "," 5,994 "," 1,577 ", 817 , 303 ," 1,388 ", 404 , 516 , 251 
12/1/1950, 310 , 349 , 246 , 204 , 129 , 173 , 121 , 110 , 98 , 64 
1/1/1951, 150 , 235 , 186 , 276 , 198 , 232 , 176 , 212 , 147 , 140 
2/1/1951," 2,190 "," 1,808 "," 2,852 "," 24,570 "," 4,452 "," 14,291 "," 127,908 "," 111,445 "," 19,429 "," 12,186 "
3/1/1951," 22,128 "," 1,163 "," 2,606 "," 1,586 "," 1,205 ", 792 , 562 , 406 , 439 , 245 
4/1/1951," 12,457 "," 6,378 "," 3,734 ", 921 , 910 , 503 , 278 , 254 , 298 , 220 
5/1/1951," 1,560 "," 1,847 "," 2,718 "," 1,573 "," 1,022 "," 2,899 "," 1,205 "," 2,579 "," 1,573 ", 740 
6/1/1951, 770 ," 1,441 "," 1,386 ", 757 , 533 , 506 , 287 , 335 , 308 , 142 
7/1/1951, 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
8/1/1951, 305 , 564 , 663 , 916 , 501 , 385 , 391 , 472 , 343 , 507 
9/1/1951," 10,731 "," 1,901 "," 3,074 "," 1,130 "," 2,913 "," 3,074 "," 1,399 ", 704 ," 2,170 "," 2,093 "
10/1/1951," 1,931 "," 1,652 "," 5,578 "," 3,893 "," 2,931 ", 670 , 821 ," 1,475 "," 1,753 "," 1,296 "
11/1/1951," 62,250 "," 47,476 "," 695,278 "," 11,424 "," 13,027 "," 27,039 "," 4,452 "," 8,206 "," 5,324 "," 20,551 "
12/1/1951," 32,066 "," 25,354 "," 7,391 "," 13,959 "," 5,480 "," 3,177 "," 3,438 "," 2,230 "," 1,258 "," 2,601 "
1/1/1952," 7,920 "," 35,789 "," 8,355 "," 1,721 "," 2,550 "," 3,285 "," 11,186 "," 1,495 "," 3,142 "," 1,602 "
2/1/1952, 945 ," 1,897 "," 2,747 "," 5,932 "," 3,943 "," 26,711 "," 4,045 "," 2,899 "," 1,487 ", 792 
3/1/1952," 4,282 "," 1,666 "," 2,170 "," 1,409 "," 2,074 "," 1,115 "," 1,369 ", 972 , 719 , 457 
4/1/1952, 275 , 846 , 792 , 518 , 877 , 715 , 677 , 576 , 328 , 170 
5/1/1952," 3,323 "," 5,480 "," 1,901 "," 2,654 "," 2,002 "," 1,473 "," 1,191 "," 1,451 "," 1,014 "," 1,349 "
6/1/1952," 1,968 "," 1,484 "," 1,721 ", 774 , 895 ," 1,627 ", 845 , 960 , 954 , 704 
7/1/1952," 2,776,111 "," 45,482 "," 4,282 "," 4,452 "," 4,019 "," 3,969 "," 13,327 "," 12,737 "," 8,355 "," 9,166 "
8/1/1952," 345,433 "," 103,736 "," 345,433 "," 24,570 "," 103,736 "," 56,451 "," 32,066 "," 127,908 "," 4,002,000 "," 825,537 "
9/1/1952, 851 ," 1,652 "," 2,552 "," 2,747 "," 3,796 "," 25,853 "," 103,736 "," 5,179 "," 47,042 "," 4,498 "
10/1/1952," 1,511 "," 1,171 "," 2,868 "," 25,037 "," 3,284 "," 11,706 "," 8,174 "," 277,535 "," 28,558 "," 21,773 "
11/1/1952, 363 , 283 , 549 , 386 , 432 , 365 , 302 , 296 , 283 , 256 
12/1/1952," 15,365 "," 7,920 "," 6,378 "," 3,361 ", 831 ," 1,473 "," 1,349 ", 774 ," 1,763 "," 1,451 "
1/1/1953, 559 ," 2,002 "," 2,056 "," 2,056 "," 2,360 "," 1,541 "," 2,131 ", 879 ," 7,267 "," 2,315 "
2/1/1953," 4,394 "," 10,731 "," 12,457 "," 62,750 "," 5,904 "," 5,729 "," 14,994 "," 3,399 "," 8,206 "," 2,476 "
3/1/1953," 5,255 "," 4,207 "," 15,118 "," 1,235,679 "," 147,544 "," 7,220 "," 4,207 "," 13,405 "," 8,975 "," 1,511 "
4/1/1953, 506 , 922 ," 1,639 "," 2,899 "," 2,286 "," 3,136 "," 2,964 "," 3,613 "," 2,078 "," 2,450 "
5/1/1953," 59,245 "," 173,195 "," 1,001,000 "," 10,514 "," 22,426 "," 34,479 "," 33,240 "," 5,561 "," 8,509 "," 3,969 "
6/1/1953, 371 ," 2,137 ", 933 , 888 , 740 , 995 ," 1,831 ", 846 ," 1,452 ", 821 
7/1/1953," 23,823 "," 2,628 "," 3,561 "," 3,689 "," 3,108 "," 1,693 "," 2,405 "," 2,913 "," 6,691 "," 2,601 "
8/1/1953, 183 , 202 , 307 , 345 , 752 , 406 , 506 , 501 , 494 , 369 
9/1/1953, 533 ," 1,196 "," 7,475 "," 18,126 "," 5,751 "," 56,451 "," 12,512 "," 127,194 "," 29,899 "," 62,750 "
10/1/1953," 4,069 ", 782 , 559 , 905 , 782 , 509 , 712 , 795 , 690 , 451 
11/1/1953," 6,182 "," 6,691 "," 4,825 "," 12,737 "," 1,207 "," 2,681 "," 1,302 "," 1,033 "," 1,359 ", 895 
12/1/1953, 176 , 554 , 696 ," 3,943 "," 5,840 "," 12,800 "," 148,314 "," 11,924 "," 15,750 "," 3,969 "
1/1/1954, 66 , 102 , 135 , 188 , 201 , 256 , 410 , 599 , 591 , 622 
2/1/1954," 825,537 "," 1,001,000 "," 2,944 "," 27,039 "," 9,166 "," 8,206 "," 2,452 "," 3,478 "," 1,823 "," 2,038 "
3/1/1954," 2,654 "," 1,506 "," 5,994 "," 4,960 "," 3,969 "," 1,175 ", 822 ," 1,175 ", 634 , 312 
4/1/1954," 1,535 "," 19,151 "," 227,234 "," 5,030 "," 5,401 "," 1,152 ", 916 ," 2,654 ", 653 , 562 
5/1/1954, 295 , 358 , 299 , 742 , 742 , 831 , 599 , 795 ," 1,349 ", 670 
6/1/1954," 160,400 "," 15,118 "," 2,042,245 "," 6,913 "," 10,304 "," 1,130 "," 6,691 "," 6,913 "," 1,693 "," 1,167 "
7/1/1954, 119 , 177 , 205 , 246 , 225 , 323 , 261 , 176 , 262 , 171 
8/1/1954," 2,039,388 "," 3,998,000 "," 20,859 "," 25,853 "," 24,258 "," 226,281 "," 2,475 "," 4,378 "," 2,039 "," 8,975 "
9/1/1954, 683 , 746 ," 1,108 ", 641 , 670 , 539 , 492 , 368 , 439 , 299 
10/1/1954," 2,450 "," 8,481 "," 15,897 "," 4,753 "," 21,479 "," 23,515 "," 9,514 "," 47,042 "," 32,066 "," 104,381 "
11/1/1954, 125 , 152 , 164 , 194 , 185 , 158 , 99 , 107 , 96 , 103 
12/1/1954, 68 , 96 , 197 , 168 , 183 , 143 , 148 , 152 , 177 , 145 
1/1/1955," 6,913 "," 69,515 "," 7,391 "," 7,146 "," 23,823 "," 8,828 "," 2,428 "," 56,928 "," 2,210 ", 641 
2/1/1955, 650 ," 1,183 ", 855 , 859 ," 1,087 ", 537 , 389 , 295 , 439 , 368 
3/1/1955," 7,883 "," 346,609 "," 1,001,000 "," 11,107,778 "," 118,561 "," 86,799 "," 345,433 "," 10,525 "," 3,779 "," 4,825 "
4/1/1955," 1,917 "," 1,666 "," 2,190 "," 2,190 "," 3,561 ", 972 ," 1,108 "," 2,360 "," 2,550 "," 2,525 "
5/1/1955," 249,500 "," 7,267 "," 23,108 "," 5,644 "," 12,186 "," 49,605 "," 7,028 "," 695,278 "," 250,500 "," 4,696 "
6/1/1955," 2,150 "," 1,066 "," 1,640 "," 1,002 ", 869 , 730 , 437 , 750 , 657 , 488 
7/1/1955," 4,571 "," 5,324 "," 8,206 "," 111,445 "," 3,142 "," 227,234 "," 14,994 "," 2,042,245 "," 2,976 "," 6,748 "
8/1/1955," 11,211 "," 825,537 "," 100,010,000 "," 66,003 "," 11,107,778 "," 7,648 "," 11,670 "," 27,039 "," 6,279 "," 1,666 "
9/1/1955," 9,514 "," 188,601 "," 8,641 "," 7,743 "," 4,152 "," 15,118 "," 3,844 "," 99,990,000 "," 8,641 "," 16,996 "
10/1/1955," 1,984 "," 2,868 "," 2,964 "," 3,796 "," 6,748 "," 41,445 "," 7,475 "," 2,058 "," 4,378 "," 1,335 "
11/1/1955, 369 , 726 , 905 , 532 , 365 , 348 , 353 , 265 , 206 , 166 
12/1/1955," 1,602 "," 1,541 "," 1,793 "," 2,765 "," 1,627 "," 4,394 "," 5,561 ", 932 ," 1,823 "," 2,681 "
1/1/1956," 9,149 "," 3,796 "," 4,753 "," 13,097 "," 2,606 "," 3,943 ", 899 ," 2,331 "," 1,768 ", 501 
2/1/1956," 1,293 "," 1,484 "," 2,852 ", 996 ," 1,183 "," 1,137 "," 1,145 ", 900 , 391 , 378 
3/1/1956," 6,279 ", 552 , 673 , 444 , 338 , 474 , 317 , 271 , 187 , 209 
4/1/1956," 53,851 "," 76,883 "," 45,057 "," 8,174 "," 47,042 "," 1,235,679 "," 15,750 "," 10,955 "," 2,272 "," 1,175 "
5/1/1956, 461 , 632 ," 1,196 ", 744 ," 1,475 ", 663 , 591 , 314 , 284 , 727 
6/1/1956," 86,799 "," 21,149 "," 3,779 "," 10,514 "," 2,500 "," 4,337 "," 1,885 ", 813 , 787 , 468 
7/1/1956," 8,355 ", 926 , 984 ," 1,518 ", 687 , 392 , 616 , 474 , 432 , 285 
8/1/1956," 2,837 "," 3,657 "," 3,569 "," 2,868 "," 6,220 "," 127,194 "," 4,045 "," 1,709 "," 1,015 "," 1,897 "
9/1/1956, 470 ," 1,213 "," 1,035 "," 1,205 "," 1,799 ", 831 , 642 , 677 , 366 , 622 
10/1/1956," 8,325 "," 25,037 "," 36,790 "," 38,643 "," 9,902 "," 19,429 "," 7,028 "," 26,176 "," 3,249 ", 822 
11/1/1956," 1,753 "," 2,779,445 "," 30,603 "," 86,211 "," 69,515 "," 13,959 "," 9,166 "," 3,041 "," 3,872 "," 1,040 "
12/1/1956," 227,234 "," 86,799 "," 81,918 "," 2,382 "," 5,401 "," 2,944 "," 2,428 ", 521 , 559 , 299 
1/1/1957, 518 ," 3,399 "," 6,087 "," 391,250 "," 33,240 "," 25,354 "," 17,182 "," 12,800 "," 1,063 "," 6,748 "
2/1/1957, 510 ," 1,093 "," 4,820 "," 8,975 "," 4,687 "," 4,263 "," 2,117 "," 1,171 "," 2,002 "," 1,267 "
3/1/1957," 6,279 "," 5,030 "," 1,430 "," 2,500 "," 1,258 "," 1,101 "," 2,056 "," 1,885 "," 3,603 "," 1,266 "
4/1/1957," 3,519 "," 2,038 "," 2,823 "," 1,145 "," 1,763 "," 5,561 "," 1,152 "," 1,627 ", 889 , 512 
5/1/1957," 2,230 "," 1,152 "," 4,571 "," 3,734 "," 2,944 "," 1,793 "," 2,272 "," 9,342 "," 1,130 "," 1,130 "
6/1/1957," 159,600 "," 9,514 "," 5,932 "," 8,325 "," 15,897 "," 6,861 "," 11,211 "," 76,883 "," 4,687 "," 11,424 "
7/1/1957," 26,711 "," 25,354 "," 7,920 "," 6,913 "," 23,823 "," 11,186 "," 26,176 "," 7,146 "," 35,411 "," 22,128 "
8/1/1957, 145 , 273 , 441 , 622 , 723 ," 1,880 ", 619 , 426 , 302 , 275 
9/1/1957, 164 , 180 , 361 , 432 , 439 , 451 , 616 , 727 , 445 , 205 
10/1/1957, 73 , 142 , 203 , 290 , 441 , 369 , 358 , 424 , 266 , 220 
11/1/1957," 1,160 "," 45,482 "," 188,601 "," 11,186 "," 12,737 "," 3,041 "," 3,478 ", 840 , 690 , 497 
12/1/1957, 67 , 116 , 151 , 173 , 528 , 792 ," 36,790 "," 6,220 "," 4,263 "," 15,500 "
1/1/1958, 27 , 54 , 69 , 86 , 78 , 139 , 201 , 218 , 304 , 363 
2/1/1958, 428 , 910 ," 1,002 "," 1,948 "," 13,097 "," 18,126 "," 69,515 "," 77,438 "," 6,378 "," 3,438 "
3/1/1958, 575 , 470 , 403 ," 2,913 "," 1,053 "," 1,451 "," 1,302 "," 1,440 ", 869 , 349 
4/1/1958, 647 ," 1,399 "," 2,150 "," 2,294 "," 1,666 ", 754 ," 1,985 "," 1,462 ", 537 , 482 
5/1/1958, 415 , 530 , 567 , 850 , 673 , 518 ," 1,080 "," 1,451 ", 826 , 869 
6/1/1958, 221 , 900 ," 1,349 ", 628 ," 1,199 "," 3,177 "," 1,793 "," 1,249 "," 4,069 ", 836 
7/1/1958, 122 , 141 , 258 , 256 , 305 , 360 , 572 ," 1,249 "," 1,258 "," 1,589 "
8/1/1958," 3,734 ", 836 ," 1,529 "," 1,258 ", 996 , 758 , 704 ," 2,476 "," 2,074 ", 537 
9/1/1958, 159 , 356 , 378 , 319 , 418 , 512 , 537 , 726 , 392 , 435 
10/1/1958," 1,985 "," 9,902 "," 2,500 "," 7,028 ", 795 ," 1,339 ", 715 , 704 , 482 , 194 
11/1/1958," 1,359 ", 647 , 619 , 583 ," 1,240 ", 799 , 547 , 687 , 403 , 214 
12/1/1958, 660 , 488 , 482 ," 1,073 ", 554 ," 1,145 ", 542 ," 1,002 ", 859 , 666 
1/1/1959, 937 , 619 , 542 , 631 , 472 , 322 , 501 , 663 ," 1,137 ", 575 
2/1/1959," 1,901 "," 4,960 "," 10,731 "," 4,511 "," 1,451 "," 2,883 ", 580 , 795 , 653 , 354 
3/1/1959," 11,114,445 "," 38,643 "," 34,479 "," 9,166 "," 5,994 "," 5,644 "," 4,337 "," 3,825 "," 8,509 "," 1,275 "
4/1/1959," 81,918 "," 4,960 "," 5,644 "," 6,584 "," 5,561 "," 1,627 ", 738 , 379 , 605 , 386 
5/1/1959," 2,039,388 "," 97,969 "," 11,424 "," 127,194 "," 2,976 "," 22,426 "," 2,315 "," 12,737 "," 11,924 "," 27,945 "
6/1/1959," 2,078 "," 20,265 "," 825,537 "," 40,200 "," 51,880 "," 35,411 "," 27,039 "," 2,190 "," 1,302 "," 2,428 "
7/1/1959," 1,014 "," 1,167 "," 2,170 ", 996 ," 1,808 "," 2,112 ", 943 , 694 , 425 ," 1,901 "
8/1/1959," 1,008 "," 15,118 "," 43,611 "," 147,544 "," 188,601 "," 27,611 "," 1,847 "," 2,097 "," 2,157 ", 951 
9/1/1959, 543 , 275 , 467 , 635 , 494 , 506 , 492 , 365 , 576 , 508 
10/1/1959," 15,897 "," 127,194 "," 2,315 "," 16,565 "," 6,801 "," 8,994 "," 4,227 ", 889 , 404 , 262 
11/1/1959," 13,027 "," 19,429 "," 92,130 "," 6,378 "," 7,391 "," 17,911 "," 1,419 "," 9,523 "," 1,917 ", 585 
12/1/1959," 30,954 "," 1,518 "," 7,648 "," 1,934 "," 1,073 "," 2,976 "," 2,360 ", 822 ," 1,735 "," 2,093 "
1/1/1960," 2,931 "," 1,441 "," 1,286 "," 1,397 ", 836 ," 1,612 ", 366 , 256 , 289 , 229 
2/1/1960," 2,220 "," 11,107,778 "," 159,600 "," 6,378 "," 11,670 "," 7,648 "," 9,710 "," 13,027 "," 3,603 ", 616 
3/1/1960, 286 ," 1,738 "," 2,426 "," 1,523 "," 1,213 "," 8,174 "," 2,552 "," 3,796 "," 6,748 ", 989 
4/1/1960, 520 , 523 ," 1,315 "," 3,136 "," 6,320 "," 5,578 "," 4,152 "," 5,179 "," 2,331 "," 29,899 "
5/1/1960," 11,670 "," 249,500 "," 37,175 "," 13,637 "," 1,838 "," 9,710 "," 1,419 "," 1,541 ", 602 , 225 
6/1/1960," 827,355 "," 1,249 "," 47,476 "," 2,737 "," 1,145 "," 5,904 "," 2,944 "," 1,369 ", 884 , 653 
7/1/1960," 1,475 "," 43,195 "," 1,931 "," 5,495 "," 6,529 "," 8,026 "," 4,045 "," 3,246 "," 3,172 ", 518 
8/1/1960, 499 ," 1,693 ", 414 , 804 ," 1,693 "," 1,167 ", 836 , 516 , 457 , 439 
9/1/1960, 111 , 172 , 265 , 239 , 375 , 275 , 600 , 332 , 435 , 181 
10/1/1960, 333 , 989 ," 1,231 "," 2,354 "," 4,437 "," 5,932 "," 8,975 "," 11,706 "," 10,975 ", 744 
11/1/1960," 1,249 ", 690 ," 1,122 ", 850 , 730 , 499 , 486 , 254 , 470 , 151 
12/1/1960, 719 ," 1,027 ", 905 , 613 , 631 ," 1,330 ", 701 , 650 , 535 , 535 
1/1/1961, 69 , 75 , 116 , 147 , 174 , 297 , 212 , 239 , 245 , 770 
2/1/1961, 166 , 337 , 381 , 369 , 470 , 344 , 331 , 364 , 356 , 140 
3/1/1961, 334 , 879 , 676 , 647 , 394 , 804 , 663 , 462 , 304 , 173 
4/1/1961," 2,078 "," 2,039,388 "," 12,512 "," 148,314 "," 5,401 "," 4,696 "," 10,514 "," 1,640 "," 3,323 "," 2,500 "
5/1/1961, 261 , 530 , 334 , 453 , 932 , 750 , 663 , 503 , 622 ," 2,628 "
6/1/1961, 301 , 355 , 546 , 757 , 600 ," 1,897 ", 551 , 632 , 816 , 372 
7/1/1961," 12,512 "," 10,514 "," 2,190 "," 16,565 "," 3,438 "," 2,976 "," 2,251 "," 21,149 "," 16,565 "," 3,969 "
8/1/1961," 2,823 "," 18,397 "," 5,904 "," 3,872 "," 2,405 "," 1,602 "," 1,440 "," 3,008 "," 1,073 ", 591 
9/1/1961, 474 , 557 , 642 ," 1,535 "," 3,361 "," 2,964 "," 3,796 "," 1,464 "," 1,535 "," 1,240 "
10/1/1961," 91,524 "," 693,611 "," 4,069 "," 4,019 ", 984 ," 1,917 "," 1,409 "," 2,131 "," 1,399 ", 305 
11/1/1961, 414 , 900 , 874 , 552 , 663 , 518 , 608 , 418 , 307 , 203 
12/1/1961," 6,691 "," 7,146 "," 147,544 "," 97,969 "," 34,479 "," 27,611 "," 5,495 "," 3,031 "," 8,975 "," 2,606 "
1/1/1962," 32,066 "," 35,789 "," 147,544 "," 9,166 "," 207,066 "," 3,998,000 "," 6,978 "," 3,749 "," 2,286 ", 670 
2/1/1962," 38,643 "," 12,737 "," 3,603 "," 2,093 "," 2,294 "," 1,369 "," 2,576 "," 10,731 "," 25,354 "," 5,815 "
3/1/1962, 877 ," 4,820 "," 8,026 "," 24,258 "," 277,535 "," 34,108 "," 37,175 "," 9,710 "," 31,709 "," 206,157 "
4/1/1962, 123 , 138 , 152 , 185 , 225 , 325 , 355 , 280 , 202 , 241 
5/1/1962, 54 , 92 , 100 , 112 , 104 , 183 , 107 , 99 , 87 , 71 
6/1/1962, 44 , 62 , 90 , 108 , 157 , 203 , 208 , 195 , 262 , 337 
7/1/1962, 116 , 238 , 505 , 368 , 494 , 191 , 312 , 317 , 222 , 239 
8/1/1962, 356 ," 1,359 "," 2,020 "," 1,080 "," 1,853 "," 2,525 ", 949 ," 2,337 "," 4,173 ", 966 
9/1/1962, 101 , 141 , 159 , 238 , 243 , 309 , 670 , 489 , 821 , 344 
10/1/1962, 455 ," 2,526 "," 1,108 ", 894 ," 5,840 "," 346,609 "," 7,346 "," 5,031 "," 3,361 "," 1,213 "
11/1/1962, 26 , 34 , 45 , 57 , 62 , 77 , 93 , 106 , 102 , 104 
12/1/1962, 337 , 485 ," 1,258 "," 4,623 "," 6,978 "," 119,251 "," 12,186 "," 7,028 "," 3,519 "," 2,405 "
1/1/1963, 100 , 135 , 113 , 202 , 173 , 215 , 260 , 239 , 262 , 206 
2/1/1963, 603 ," 1,205 "," 1,680 "," 2,078 "," 3,796 "," 19,151 "," 4,002,000 "," 86,211 "," 56,451 "," 6,252,500 "
3/1/1963," 147,544 "," 11,924 "," 2,056 "," 6,691 "," 1,529 "," 2,709 ", 895 ," 2,360 "," 1,693 ", 826 
4/1/1963," 1,451 ", 719 , 778 , 549 , 826 , 644 , 712 , 423 , 580 , 758 
5/1/1963, 826 , 879 ," 1,495 ", 954 ," 2,074 ", 996 , 895 , 831 , 869 , 528 
6/1/1963," 2,078 "," 2,661 "," 2,747 "," 2,964 "," 3,484 "," 4,820 "," 2,401 "," 18,628 "," 20,265 "," 3,796 "
7/1/1963," 1,984 "," 30,603 "," 3,065 "," 16,736 "," 20,859 "," 159,600 "," 5,031 "," 16,736 "," 45,057 "," 28,558 "
8/1/1963," 1,027 "," 1,495 ", 787 , 879 , 449 , 594 , 544 , 432 , 375 , 162 
9/1/1963," 3,284 "," 136,804 "," 11,966 "," 391,250 "," 6,861 "," 36,790 "," 6,220 "," 1,738 "," 3,893 "," 12,512 "
10/1/1963," 13,027 "," 309,198 "," 76,883 ",#DIV/0!," 13,327 "," 1,462 "," 5,101 "," 2,272 "," 1,175 ", 730 
11/1/1963, 757 ," 6,978 "," 7,220 "," 12,800 "," 5,578 "," 11,706 "," 38,251 "," 14,053 "," 11,706 "," 3,208 "
12/1/1963, 523 ," 2,606 "," 25,037 "," 24,570 "," 8,061 "," 127,908 "," 3,689 "," 2,452 "," 8,994 "," 91,524 "
1/1/1964, 391 ," 1,473 ", 663 ," 1,614 "," 2,230 "," 1,284 ", 990 , 701 ," 2,976 ", 813 
2/1/1964," 1,207 "," 1,191 "," 1,808 "," 4,019 "," 2,452 "," 1,602 "," 1,901 "," 1,853 "," 1,302 ", 826 
3/1/1964," 11,424 "," 1,462 ", 602 ," 1,152 "," 1,033 "," 1,249 ", 990 ," 1,080 ", 869 , 966 
4/1/1964," 35,789 "," 6,121 "," 10,304 "," 127,194 "," 10,731 "," 30,954 "," 32,876 "," 72,776 "," 391,250 "," 173,195 "
5/1/1964," 3,526 "," 86,799 "," 19,429 "," 11,924 "," 47,476 "," 4,571 "," 3,646 "," 7,391 "," 4,633 "," 1,680 "
6/1/1964," 77,438 "," 24,570 "," 23,823 "," 6,691 "," 5,644 "," 3,285 "," 4,227 "," 7,028 "," 6,378 "," 7,920 "
7/1/1964," 1,359 "," 1,869 ", 972 , 996 , 730 , 949 ," 1,266 "," 1,215 ", 879 ," 1,808 "
